 3.642458595341422372 the
 2.095503793581908895 of
 1.875535086942402503 and
 1.493844655034983615 to
 1.288104118905090518999461343794782149 a
 1.057715584683966581 in
 0.791352995010775544 it
 0.70264870758808335615922638708812522 is
 0.690800932896407168 that
 0.622330130918140227136818918109253804 i
 0.495542172231570868 be
 0.476367608419685295 as
 0.437870870604906563 with
 0.412112892274082603 for
 0.396869599221392539908481923559215643 was
 0.38198129657887973987267290114037342 he
 0.345584979186963068 not
 0.322304432225869726311439838199871942 or
 0.32137884373307624940107044006711666 but
 0.30887432468337614 this
 0.303767254058433309273341163932974326 which
 0.301585527038557234169134176695690218 by
 0.289655477814188292 on
 0.283817131783958692693417988987795783 you
 0.281557727925863870821526937891923206 are
 0.274262154731293796458274470744870062 have
 0.27236258096176992876167148940618598 at
 0.271248486995542172 from
 0.266880919229155383947450530017379285 his
 0.250427222610203107047671800113538855 we
 0.24888530107397303204818577395894888 had
 0.229356714787588935 all
 0.2257129209249786933673853105113459 they
 0.20033364742846108419551719949105942 one
 0.198919493401824462 an
 0.18507414145315215534814468508938644 so
 0.185004450084282999577676112266987634 my
 0.172701503639680135904616956394013705 them
 0.17261680926779053666377253898723922 when
 0.16940810249277315043533391119093354 if
 0.16762734282781440584576356331969028 will
 0.15189814606439772880182630103864338 there
 0.148292585661097649123309439841103679 she
 0.1463663936604084786397357922771316 no
 0.141866460689954231399995547495877804 me
 0.138652430268703783969603673896662219 him
 0.132676637372093349375092740337219111 been
 0.130523948422579422595836279487555493 their
 0.12948075574481924529676907910115557 were
 0.126708829944832506143460408768916488 into
 0.123985784896622050133285226930100041 would
 0.1209261402161303573791341137798711 very
 0.118203337151839585608595365620763769 said
 0.116309087028548779193233839224915826 any
 0.115962566055560476 more
 0.11552796293580698946968740033287308 what
 0.113364626693826942 out
 0.112178905487372553514668581243439211 may
 0.112126152992881316887179111173704285 some
 0.109600566823133468774477278435893378 then
 0.10833111918046822 can
 0.107877399331059652481019991259540821 up
 0.102049700593296174109859489617195958 our
 0.101175896659315195249580762859146484 its
 0.099415463643609955 do
 0.0972194595724724901315279397053507 has
 0.096361868561110376955889235248539264 should
 0.094481411521241590823107818839222496 two
 0.09359986410183070557538428256365508 time
 0.09284124451361958095265947587250932 who
 0.092772279096509478737938674499202179 than
 0.09026387378505923544529687313218662 these
 0.084714214571013326725860289132066596 must
 0.082055053277599597152976184426592484 little
 0.082027467110755555743149314241770006 could
 0.0792465879057404877475047828121725655 her
 0.078909262321700197978906019737176425 well
 0.078189118176718921 about
 0.07653951379622921315149306498284576 upon
 0.075586097152672010827263650675885286 now
 0.07487466442879937751602538508111059 your
 0.068487014900885805893229193133657882 first
 0.06578574840544696128954682703424992 like
 0.065050359273525555617660809203906782 such
 0.064762156425181233936781217014566948 same
 0.064168327886275300951926022611945391 made
 0.064060887025935352462712213847965375 us
 0.063649998330310953716488251922683234 good
 0.061776800808032704841660483977518726 much
 0.059638388909780167498839203137273122 before
 0.0561730581879372951101577347982071895 other
 0.055126356743341691231512791511978446 every
 0.054660537697948895739692573949075936 most
 0.054537851850668819735919076705514765 see
 0.053801494783068675351216670949782045 great
 0.053410448768858411855076072484831238 how
 0.053248561526589434834709495884579478 man
 0.053164835090378574492719913776289738 without
 0.05142642261136462951006677304279776 down
 0.051209605019327255495527895180309478 those
 0.051143785393173052394324412354150242 know
 0.050792908709630428033662625051240095 make
 0.050652558036213377148414303572698987 way
 0.050412268003966600870402366021973108 through
 0.049488615382530599888294415059530464 take
 0.0490345325572425062223710020021749515 only
 0.048537860562089928033001041014822483 long
 0.04800597990662324508371288511135858 put
 0.04743368793656923867271336085174468 many
 0.046978516183642564512190181938029854 did
 0.046144881580329224380680874994494866 three
 0.044754925945661059263770215941610248 each
 0.043999936116245203410594685161981616 where
 0.043592919163335757935177831562736993 even
 0.042060193016053696769068937830943258 own
 0.041906291243134310838490252645731186 day
 0.041572837401808974610118896379097816 am
 0.04116824028809637509814045037079196 again
 0.040593044511006154314337837622014342 life
 0.040477134213477246179836157527659972 off
 0.04041663823355610392095401676367802 also
 0.039880885835374467425503556437667604 say
 0.039685362828269335744649856527734019 mr
 0.038919241738547990161393595072820221 come
 0.038289599579528741446253193582780037 too
 0.038250398184539841066964694062150182 back
 0.038175383169437624951477868392689569 just
 0.037491778596328716722674812813338928 place
 0.036500370477381037245347980136024001 think
 0.036418095944688283955073749439202266 here
 0.036110292398849511184684547342459999 while
 0.03608101234456767868983662697646416 go
 0.03597453941990646803409505031571642 let
 0.03547726246495467884063326223845773 things
 0.034744777140069488496615128931452247 part
 0.034664680462653895372994013801794843 because
 0.034563773168145430001256864478841652 came
 0.034550464052562779345518675592969496 thought
 0.034528201531951798898810552241182469 over
 0.034124572353917937624191713212273618 always
 0.033186642681220547160578593231322592 hand
 0.033151313028946600021736447569586106 might
 0.033106304019885270756008339733808009 half
 0.033078233885201860865454036848343354 give
 0.03284205757958972131337014392719575 yet
 0.032506183899067539101175412691475826 shall
 0.032505215963388800754658795413727167 still
 0.0324517375171385112820424217169920625 being
 0.032333891348252126005615478840200111 found
 0.03190993552096476048116663351486967 away
 0.031574061840442578766502456378768718 mind
 0.030452950340543970141986726698037462 after
 0.030395116183739358307022905713869502 few
 0.030315745458082819465304587579546164 small
 0.03001205563887868483715692124826921 years
 0.02941314543765937706329863767892896 though
 0.029413145437659376476479404990579566 new
 0.028741156092695327864931593565744369 right
 0.028469166166969872494127292253175192 reason
 0.028291307986001713985916051906518708 case
 0.028010122671328245181943837468112569 old
 0.027888162775807221781447867226327076 get
 0.027641339177728961892425564536385428 world
 0.027418713971619157968794963637076389 use
 0.027310305175600470984599659383434652 head
 0.027061061738325365192071348474751156 far
 0.026671467627633208853428887943538376 both
 0.026604680065800267827197347081891714 between
 0.026552411539148400778034442055256544 last
 0.026525067356224044427194056100584004 find
 0.026500868964255587198884647717389884 quite
 0.025889617583132366007763570095240031 different
 0.025807585034359296733699116226328528 four
 0.02550268529555673982756467867197289 cannot
 0.025299418803021701942386532530140307 side
 0.025200689363790397516189934146496097 body
 0.025077277564751267401476973052186736 whole
 0.024649933962588318191025010006035079 once
 0.024611458519358471830352575410658811 best
 0.024488772672078394918923287709685116 never
 0.024484900929363441680362956520813279 himself
 0.02441133781777933311616244477321993 left
 0.024355681516251881978903841881899264 large
 0.023978186601543953844466287526261305 nature
 0.02370087302958543804209794250752449 end
 0.023381454255601806680730772078733824 men
 0.02338024433600338394457237327665102 people
 0.023316602565126341837410762380018323 done
